id,age,workclass,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,50K
31600,1,4,6,1,2,11,5,2,0,0,0,3,39,0
31601,1,7,9,3,4,11,3,4,1,0,0,3,39,0
31602,0,4,0,1,4,7,3,4,1,0,0,3,39,0
31603,1,4,7,2,4,6,3,4,1,0,0,2,39,0
31604,2,4,15,2,4,7,3,4,1,0,0,3,39,0
31605,4,4,11,2,2,7,0,4,1,0,0,3,39,1
31606,1,0,2,1,4,0,1,3,1,0,1,3,39,0
31607,1,4,11,2,0,3,1,4,1,0,0,3,39,0
31608,1,4,9,3,4,10,3,4,1,0,0,3,39,0
31609,3,4,9,3,2,4,5,4,0,0,1,1,39,1
31610,3,4,7,2,2,4,0,4,1,0,0,3,39,1
31611,2,4,11,2,2,6,0,4,1,0,0,3,39,0
31612,1,2,9,3,2,10,0,4,1,0,0,3,39,0
31613,1,4,11,2,2,3,0,4,1,0,0,5,39,0
31614,2,4,15,2,2,3,0,4,1,0,1,3,39,1
31615,3,4,10,3,2,12,0,4,1,0,0,5,39,0
31616,2,2,9,3,2,10,0,4,1,0,0,5,39,0
31617,1,4,11,2,4,8,2,3,1,0,0,4,26,0
31618,1,6,11,2,4,8,1,4,1,0,0,3,39,0
31619,3,4,15,2,2,3,0,4,1,1,0,3,39,1
31620,1,6,11,2,2,3,0,4,1,0,0,3,39,0
31621,4,4,11,2,2,3,0,2,1,0,0,3,39,1
31622,5,0,6,1,2,0,0,4,1,0,0,3,39,0
31623,5,6,11,2,2,12,0,4,1,0,0,5,39,0
31624,3,6,14,3,4,10,1,4,1,0,0,2,39,1
31625,1,4,9,3,4,1,1,4,0,0,0,3,39,0
31626,6,4,11,2,0,6,1,4,0,0,0,1,39,0
31627,5,2,11,2,6,10,1,4,0,0,0,3,39,0
31628,1,4,15,2,4,12,3,4,1,0,0,2,39,0
31629,4,1,9,3,2,10,0,4,1,0,0,3,39,1
31630,4,6,11,2,2,5,0,1,1,0,0,3,39,0
31631,3,4,15,2,2,3,0,4,1,0,0,3,39,0
31632,3,4,9,3,2,10,0,4,1,0,0,4,39,0
31633,3,4,11,2,2,12,0,4,1,0,0,3,39,0
31634,1,0,9,3,2,0,5,4,0,0,1,3,39,1
31635,1,4,11,2,2,8,3,1,1,0,0,2,30,0
31636,5,0,5,0,2,0,0,4,1,0,0,1,39,0
31637,3,4,9,3,2,4,5,4,0,0,0,3,39,0
31638,2,2,9,3,4,10,2,4,1,0,0,3,0,0
31639,3,4,11,2,0,7,1,4,0,0,0,3,39,0
31640,4,4,11,2,2,12,0,4,1,0,0,5,39,1
31641,0,5,11,2,4,14,3,4,1,0,0,5,39,0
31642,1,4,5,0,4,8,4,3,0,0,0,2,0,0
31643,4,4,11,2,2,3,0,4,1,0,0,3,39,0
31644,5,7,15,2,2,1,0,4,1,0,1,3,39,0
31645,1,4,11,2,4,1,2,4,1,0,0,3,26,0
31646,2,6,9,3,2,10,0,4,1,1,0,3,39,1
31647,2,4,11,2,2,7,0,4,1,0,0,3,39,1
31648,3,4,11,2,0,1,4,4,0,0,0,5,39,0
31649,2,4,15,2,2,7,0,4,1,0,0,3,39,1
31650,1,4,11,2,4,7,3,4,1,0,0,4,39,0
31651,2,4,9,3,4,1,1,4,0,0,0,3,39,0
31652,1,7,14,3,4,10,1,4,1,0,1,8,39,0
31653,2,4,15,2,2,7,0,4,1,1,0,4,39,1
31654,1,4,9,3,4,13,1,4,1,0,0,5,39,1
31655,4,2,12,3,2,10,0,4,1,0,0,4,39,1
31656,3,5,9,3,2,5,0,4,1,0,0,6,39,1
31657,4,4,15,2,0,4,1,4,0,0,0,3,39,0
31658,5,7,5,0,2,14,0,4,1,0,0,3,39,0
31659,0,4,0,1,4,12,4,4,0,0,0,2,39,0
31660,1,7,15,2,4,8,1,4,1,0,0,3,39,0
31661,1,4,11,2,2,6,0,4,1,0,0,3,39,0
31662,5,0,11,2,2,0,5,4,0,0,0,2,39,0
31663,4,4,15,2,0,8,1,4,0,0,0,4,39,0
31664,2,4,11,2,0,10,3,4,0,0,0,3,39,0
31665,5,0,15,2,0,0,1,4,0,0,0,3,39,0
31666,3,1,11,2,4,1,3,4,1,0,0,3,39,0
31667,4,4,11,2,0,8,1,4,0,0,0,3,39,0
31668,3,4,8,2,0,10,1,4,0,0,0,3,39,0
31669,5,0,5,0,6,0,1,4,0,0,0,0,39,0
31670,4,4,11,2,2,7,0,4,1,0,0,3,39,1
31671,3,7,12,3,2,10,0,4,1,1,0,5,39,1
31672,2,1,8,2,2,10,5,4,0,0,0,6,39,1
31673,1,4,11,2,4,5,2,4,1,0,0,3,26,0
31674,3,4,9,3,2,1,0,1,1,1,0,3,30,1
31675,4,4,9,3,2,4,0,4,1,0,0,5,39,1
31676,2,4,15,2,0,1,4,4,0,0,0,3,39,0
31677,2,5,11,2,4,5,3,4,1,0,0,5,39,0
31678,3,4,11,2,2,1,0,4,1,0,0,3,39,0
31679,5,1,11,2,0,1,3,2,0,0,0,1,39,0
31680,2,4,0,1,5,14,4,4,1,0,0,3,39,0
31681,2,4,11,2,2,12,0,4,1,0,0,6,39,1
31682,3,4,11,2,2,3,0,4,1,0,1,9,39,1
31683,4,4,2,1,2,3,0,4,1,0,0,3,39,0
31684,0,4,1,1,4,8,3,4,0,0,0,1,39,0
31685,2,1,15,2,2,10,0,4,1,0,0,3,39,1
31686,4,4,11,2,2,1,0,4,1,0,0,3,39,0
31687,3,4,15,2,6,14,4,4,0,0,0,2,28,0
31688,1,4,15,2,4,1,3,4,1,0,0,2,39,0
31689,2,5,9,3,2,4,0,4,1,1,0,5,39,1
31690,1,4,11,2,0,8,1,4,0,0,1,5,39,0
31691,2,2,8,2,2,11,0,4,1,0,0,3,39,1
31692,1,4,7,2,4,8,1,4,1,0,1,3,39,0
31693,3,4,15,2,4,8,4,2,0,0,0,3,39,0
31694,3,4,15,2,2,5,0,4,1,0,0,3,39,0
31695,4,4,15,2,2,12,0,4,1,0,0,4,39,0
31696,2,5,11,2,4,3,1,4,1,0,0,3,39,0
31697,6,0,11,2,2,0,0,4,1,0,0,3,39,1
31698,2,4,15,2,2,3,0,1,1,0,0,3,39,1
31699,0,0,7,2,4,0,1,4,1,0,0,1,39,0
31700,3,6,15,2,2,5,0,4,1,0,0,9,39,0
31701,0,4,1,1,4,9,3,4,0,0,0,1,39,0
31702,2,4,2,1,4,14,1,1,1,0,0,4,0,0
31703,2,4,11,2,2,3,0,4,1,1,0,3,22,0
31704,1,4,11,2,2,14,0,4,1,1,0,6,39,1
31705,3,4,11,2,2,3,0,4,1,0,0,3,39,0
31706,4,6,11,2,2,14,0,4,1,0,0,4,39,0
31707,1,4,15,2,2,4,0,4,1,0,0,4,39,0
31708,2,6,8,2,4,5,3,4,1,0,0,6,39,0
31709,0,4,15,2,4,12,3,4,0,0,0,1,39,0
31710,4,4,6,1,2,12,0,4,1,0,0,3,39,0
31711,5,0,15,2,6,0,1,4,1,0,0,0,39,0
31712,5,0,11,2,4,0,1,4,1,0,0,3,39,0
31713,1,4,11,2,2,7,5,4,0,0,0,2,39,0
31714,2,4,7,2,2,11,0,4,1,0,0,3,39,0
31715,3,4,9,3,4,12,4,2,0,0,0,3,39,1
31716,1,7,15,2,4,8,3,4,1,0,0,4,39,0
31717,3,4,15,2,4,8,1,2,1,0,0,5,39,0
31718,2,4,11,2,5,3,1,4,1,0,0,4,39,0
31719,2,5,15,2,4,12,1,4,1,0,0,7,39,0
31720,3,4,8,2,5,12,4,4,0,0,0,4,39,0
31721,2,4,11,2,0,1,4,4,0,0,0,3,39,0
31722,1,4,15,2,2,6,0,4,1,0,0,3,39,0
31723,4,4,5,0,4,6,1,4,0,0,0,3,39,0
31724,2,0,15,2,2,0,5,4,0,0,0,0,39,0
31725,3,2,11,2,0,1,4,4,0,0,0,3,39,0
31726,1,4,15,2,0,1,4,2,0,0,0,3,39,0
31727,3,4,15,2,2,10,5,4,0,0,0,3,39,0
31728,3,4,12,3,2,4,0,4,1,0,0,4,39,1
31729,1,2,8,2,4,11,3,4,1,0,0,2,39,0
31730,2,4,9,3,2,4,0,4,1,0,0,3,39,1
31731,3,4,15,2,2,12,0,4,1,0,0,3,39,1
31732,6,0,1,1,2,0,0,4,1,0,0,3,39,0
31733,4,7,10,3,2,10,0,4,1,0,0,5,39,0
31734,3,4,7,2,2,10,0,4,1,1,0,5,39,1
31735,6,6,5,0,2,5,0,4,1,0,0,0,38,0
31736,2,6,14,3,0,8,1,4,0,0,1,3,39,0
31737,1,4,9,3,4,4,3,4,0,0,0,2,39,0
31738,4,4,9,3,4,10,1,4,1,0,0,3,39,0
31739,1,4,15,2,4,6,1,4,1,0,0,5,39,0
31740,2,0,11,2,5,0,1,4,0,0,0,2,39,0
31741,2,4,15,2,2,7,0,4,1,0,0,3,39,0
31742,2,1,7,2,2,12,0,1,1,0,0,3,39,0
31743,3,4,9,3,2,4,0,4,1,1,0,4,39,1
31744,2,2,14,3,2,10,0,2,1,0,0,3,39,1
31745,3,4,14,3,4,4,1,4,1,0,0,4,39,1
31746,4,1,14,3,0,4,1,2,1,0,0,5,39,1
31747,2,4,1,1,2,14,0,4,1,0,0,3,39,0
31748,3,4,9,3,0,4,1,4,0,0,0,5,39,1
31749,3,4,8,2,2,12,0,4,1,0,0,3,39,1
31750,1,4,15,2,4,12,1,4,0,0,0,1,39,0
31751,3,4,9,3,2,3,0,4,1,0,0,4,39,1
31752,1,0,15,2,4,0,3,1,0,0,0,1,35,0
31753,2,4,15,2,2,12,5,4,0,0,0,3,39,1
31754,0,0,15,2,4,0,3,4,0,0,0,1,39,0
31755,1,7,9,3,4,1,1,4,0,0,0,7,39,0
31756,2,4,11,2,4,8,1,4,1,0,0,2,39,0
31757,1,4,11,2,4,6,3,4,0,0,0,3,39,0
31758,2,4,15,2,4,1,1,1,0,0,0,3,24,0
31759,0,0,0,1,4,0,3,4,0,0,0,1,39,0
31760,0,4,11,2,4,7,1,4,1,0,0,3,39,0
31761,1,4,11,2,4,7,3,4,1,0,0,3,39,0
31762,3,5,9,3,2,3,0,4,1,0,0,4,39,1
31763,5,4,3,0,6,6,1,4,0,0,0,3,39,0
31764,2,4,15,2,2,4,0,4,1,0,0,4,39,1
31765,5,4,9,3,2,10,0,4,1,0,1,3,39,1
31766,0,0,15,2,4,0,3,4,0,0,0,3,39,0
31767,1,4,11,2,6,1,3,4,0,0,0,3,39,0
31768,0,4,15,2,4,6,3,4,1,0,0,2,39,0
31769,3,4,9,3,4,13,3,4,1,0,0,3,39,0
31770,0,4,15,2,4,1,3,4,0,0,0,2,39,0
31771,2,4,11,2,0,7,1,1,0,0,0,3,30,0
31772,1,4,15,2,4,3,1,4,1,0,0,3,39,0
31773,0,0,0,1,4,0,3,4,0,0,0,1,39,0
31774,1,4,9,3,2,4,5,4,0,0,0,5,39,1
31775,4,4,11,2,5,8,4,4,0,0,0,3,6,0
31776,5,0,10,3,2,0,0,4,1,0,0,2,39,1
31777,5,4,11,2,6,12,1,4,0,1,0,4,10,1
31778,0,4,11,2,2,12,2,4,0,0,0,2,39,0
31779,2,4,9,3,0,6,1,4,1,0,0,2,39,0
31780,3,4,7,2,4,1,1,4,0,0,0,3,39,0
31781,5,4,15,2,2,12,0,4,1,0,0,3,39,0
31782,2,7,14,3,4,10,1,4,1,0,0,3,39,0
31783,2,6,15,2,4,12,1,4,1,0,0,5,39,0
31784,4,4,11,2,2,3,0,4,1,0,0,4,39,1
31785,2,4,9,3,4,4,1,4,1,0,0,4,39,0
31786,1,4,15,2,5,5,3,4,1,0,0,3,39,0
31787,3,4,11,2,2,4,0,4,1,0,1,3,39,1
31788,3,4,15,2,4,13,4,1,0,0,0,3,30,0
31789,4,2,9,3,2,11,0,4,1,0,0,3,39,1
31790,1,4,11,2,2,8,5,2,0,0,0,2,39,0
31791,1,0,11,2,2,0,3,4,0,0,0,2,39,0
31792,3,6,15,2,2,4,0,4,1,1,0,3,39,0
31793,2,0,11,2,0,0,4,2,1,0,0,3,39,0
31794,4,0,11,2,6,0,1,4,0,0,0,3,39,0
31795,1,5,15,2,2,4,0,4,1,0,0,3,39,1
31796,4,2,12,3,2,10,0,2,1,1,0,2,39,1
31797,2,4,11,2,4,8,2,2,0,0,0,3,0,0
31798,2,4,15,2,2,7,0,4,1,0,0,4,39,0
31799,2,7,13,0,4,8,1,4,1,0,0,2,39,0
31800,4,6,14,3,2,10,0,4,1,0,0,6,39,1
31801,1,4,15,2,2,4,0,4,1,1,0,6,26,0
31802,3,6,12,3,2,12,0,4,1,0,0,4,9,0
31803,1,4,12,3,2,4,0,4,1,1,0,5,39,1
31804,4,4,1,1,2,14,0,4,1,0,0,4,39,0
31805,0,1,15,2,4,11,3,2,1,0,0,3,39,0
31806,0,4,15,2,4,8,3,4,1,0,0,0,39,0
31807,5,4,11,2,0,8,1,4,0,0,0,3,39,0
31808,4,6,9,3,2,13,0,4,1,0,0,4,39,1
31809,4,4,7,2,0,1,4,4,0,0,0,4,39,0
31810,4,1,11,2,2,4,0,4,1,1,0,3,39,1
31811,2,0,15,2,4,0,3,4,0,0,0,3,39,0
31812,1,4,11,2,4,6,3,2,1,0,0,4,39,0
31813,3,6,15,2,2,8,5,4,0,0,0,5,39,0
31814,3,4,9,3,2,4,0,4,1,0,0,4,39,0
31815,6,6,5,0,4,5,4,4,1,0,0,1,39,0
31816,4,4,10,3,2,10,0,4,1,0,0,3,39,1
31817,3,4,12,3,2,10,0,4,1,0,0,4,39,1
31818,3,4,9,3,3,14,4,4,1,0,0,2,4,0
31819,1,4,14,3,4,10,3,1,1,0,0,3,39,0
31820,3,4,8,2,2,4,0,4,1,1,0,5,39,1
31821,2,4,6,1,2,6,0,4,1,0,0,3,39,0
31822,2,0,11,2,2,0,0,4,1,0,0,3,39,0
31823,2,4,11,2,5,1,4,4,0,0,0,3,39,0
31824,4,2,15,2,2,1,5,2,0,0,0,5,39,0
31825,5,4,6,1,5,5,1,2,1,0,0,3,39,0
31826,3,4,15,2,2,1,0,4,1,0,0,3,39,1
31827,2,5,15,2,2,11,0,4,1,0,0,5,39,1
31828,3,4,15,2,2,4,0,4,1,0,0,4,39,0
31829,3,4,12,3,2,4,0,4,1,1,0,5,39,1
31830,2,4,11,2,4,1,1,4,1,0,0,4,39,0
31831,2,4,14,3,2,4,0,1,1,0,0,6,24,1
31832,3,2,11,2,2,4,0,3,1,0,1,3,39,1
31833,1,4,15,2,2,10,0,4,1,0,0,6,39,0
31834,2,2,8,2,2,1,5,4,0,0,0,3,39,0
31835,3,4,15,2,0,1,1,4,0,0,0,3,39,0
31836,1,4,9,3,4,13,1,4,1,0,0,4,39,0
31837,6,0,7,2,2,0,0,4,1,0,0,0,39,0
31838,2,4,7,2,4,10,3,4,1,0,0,0,39,0
31839,2,2,11,2,2,10,0,4,1,0,0,3,8,0
31840,1,4,7,2,4,14,3,4,1,0,0,5,39,0
31841,4,4,11,2,2,7,0,4,1,0,0,3,39,1
31842,2,4,11,2,0,3,1,4,0,0,0,3,39,0
31843,3,4,15,2,2,14,0,2,1,1,0,4,39,1
31844,5,2,9,3,2,10,0,4,1,0,0,0,39,0
31845,4,5,15,2,6,12,1,4,0,0,0,5,39,0
31846,3,4,15,2,2,3,0,4,1,0,1,3,39,1
31847,1,2,9,3,4,13,1,4,0,0,0,4,39,0
31848,0,4,15,2,4,8,3,4,1,0,0,2,39,0
31849,4,4,8,2,2,12,0,4,1,0,0,3,39,1
31850,1,6,8,2,4,5,3,4,1,0,0,9,39,0
31851,4,4,15,2,5,4,1,4,0,0,0,3,39,0
31852,3,6,14,3,0,10,4,4,1,1,0,3,39,1
31853,3,4,15,2,0,12,4,4,0,0,0,4,39,0
31854,1,4,11,2,4,3,3,4,1,0,0,3,39,0
31855,3,4,8,2,0,6,4,4,0,0,0,3,39,0
31856,6,6,11,2,2,5,0,4,1,0,0,1,39,0
31857,1,4,9,3,4,10,1,4,0,0,0,1,39,0
31858,2,2,11,2,2,4,0,4,1,0,0,3,39,0
31859,2,4,11,2,2,12,0,4,1,0,0,4,39,0
31860,1,4,11,2,4,12,4,4,1,0,0,4,39,0
31861,1,4,15,2,4,12,3,4,0,0,0,3,39,0
31862,1,4,15,2,2,6,0,4,1,0,0,2,39,0
31863,1,0,8,2,4,0,4,4,0,0,0,3,39,0
31864,2,6,9,3,2,4,0,4,1,0,0,4,39,0
31865,0,4,2,1,4,1,3,4,0,0,0,2,39,0
31866,1,4,3,0,4,3,1,4,1,0,0,3,26,0
31867,2,4,11,2,4,7,3,4,1,0,0,3,39,0
31868,0,4,0,1,4,8,2,2,1,0,0,1,39,0
31869,2,4,9,3,0,13,4,4,0,0,0,3,39,0
31870,2,5,15,2,2,4,0,4,1,0,0,6,39,1
31871,3,4,11,2,2,3,0,4,1,0,0,3,39,0
31872,0,0,1,1,4,0,3,4,0,0,0,2,39,0
31873,2,4,9,3,2,4,0,4,1,1,0,5,39,1
31874,1,4,3,0,3,8,3,3,0,0,0,3,6,0
31875,1,4,11,2,4,7,1,4,0,0,0,3,39,0
31876,4,4,11,2,0,1,2,4,0,0,0,3,39,0
31877,4,4,11,2,2,8,0,4,1,0,0,2,39,0
31878,3,4,9,3,2,3,0,4,1,0,0,5,39,0
31879,5,5,11,2,2,12,0,4,1,0,0,5,39,1
31880,1,4,11,2,0,1,1,4,1,0,0,3,39,0
31881,4,6,7,2,0,13,1,4,1,0,0,3,39,0
31882,4,1,15,2,2,4,5,1,0,0,0,3,39,1
31883,3,1,9,3,4,4,1,4,0,0,0,3,39,0
31884,1,4,15,2,4,8,1,4,0,0,0,3,39,0
31885,3,5,12,3,2,4,0,4,1,0,0,4,39,1
31886,2,0,15,3,4,0,1,2,1,0,0,2,39,0
31887,3,2,9,3,2,10,5,4,0,0,0,2,39,0
31888,2,4,0,1,2,3,0,4,1,0,0,3,39,0
31889,1,4,11,2,4,5,3,4,1,0,0,4,39,0
31890,2,4,7,2,2,3,0,4,1,0,0,4,39,0
31891,3,4,15,2,0,10,1,4,0,0,0,3,39,0
31892,4,4,15,2,2,12,0,4,1,0,0,4,39,0
31893,4,4,11,2,4,1,1,4,0,0,0,4,39,0
31894,3,2,12,3,6,10,4,4,0,0,1,1,39,0
31895,4,5,15,2,2,3,0,4,1,0,0,4,39,1
31896,2,4,15,2,2,12,0,4,1,0,0,5,39,1
31897,1,4,15,2,4,14,3,4,1,0,0,2,39,0
31898,1,4,2,1,4,12,4,2,0,0,0,3,39,0
31899,3,4,9,3,2,4,0,4,1,0,1,5,39,1
31900,4,4,15,2,2,11,0,4,1,0,0,5,39,0
31901,2,4,11,2,0,6,1,4,1,0,0,3,39,0
31902,2,4,9,3,4,12,1,4,0,0,0,3,39,0
31903,2,4,0,1,2,6,0,4,1,0,0,3,32,0
31904,2,2,12,3,2,10,0,4,1,0,1,3,39,1
31905,4,4,0,1,4,8,1,4,1,0,0,3,39,0
31906,0,4,2,1,4,8,3,4,1,0,0,2,39,0
31907,3,4,7,2,2,10,5,4,0,0,0,2,39,1
31908,3,4,12,3,2,10,0,4,1,0,0,3,5,1
31909,5,0,15,2,6,0,1,4,0,0,0,2,39,0
31910,1,4,11,2,2,3,0,4,1,0,0,3,39,0
31911,3,4,12,3,6,10,4,2,0,0,0,3,39,0
31912,2,4,15,2,2,10,0,4,1,0,0,3,39,1
31913,5,0,11,2,2,0,0,4,1,0,0,1,39,0
31914,0,0,11,2,4,0,3,4,1,0,0,1,39,0
31915,3,4,9,3,5,12,1,4,1,0,0,3,39,1
31916,2,6,11,2,4,3,1,0,1,0,0,1,39,0
31917,0,4,6,1,4,8,3,2,1,0,0,3,39,0
31918,3,4,6,1,0,12,1,4,1,0,0,3,39,0
31919,1,4,15,2,4,7,1,1,1,0,0,4,39,1
31920,3,4,5,0,2,7,5,4,0,0,0,3,6,0
31921,2,4,15,2,4,1,1,4,0,0,0,5,39,0
31922,1,4,9,3,2,1,5,4,0,0,0,3,39,0
31923,4,4,11,2,0,1,4,4,0,0,0,3,39,0
31924,4,1,15,2,4,1,4,4,1,0,0,3,39,0
31925,1,4,15,2,2,1,5,4,0,0,0,3,39,0
31926,2,4,9,3,2,10,0,4,1,0,0,4,39,0
31927,1,4,8,2,4,3,1,4,1,0,0,4,39,0
31928,4,4,1,1,2,3,0,4,1,0,0,3,39,0
31929,3,4,11,2,2,14,0,4,1,0,0,4,39,0
31930,3,6,11,2,2,5,0,4,1,0,0,2,39,0
31931,1,4,11,2,4,12,3,4,0,0,0,5,39,0
31932,2,4,9,3,0,12,1,4,0,0,0,3,39,0
31933,3,6,15,2,4,5,1,4,1,0,0,5,39,0
31934,1,4,11,2,0,1,1,4,0,0,0,3,39,0
31935,3,7,15,2,2,8,0,4,1,0,0,3,39,0
31936,0,4,1,1,4,12,3,4,0,0,0,3,39,0
31937,3,5,15,2,2,12,0,4,1,0,1,3,39,0
31938,1,4,15,2,4,1,2,4,1,0,0,3,39,0
31939,3,6,9,3,2,10,0,4,1,0,0,5,39,1
31940,3,4,11,2,2,4,0,4,1,0,1,3,39,1
31941,5,6,11,2,2,3,0,4,1,0,0,1,39,0
31942,5,6,5,0,6,5,2,4,0,0,0,3,39,0
31943,1,2,9,3,4,10,3,4,0,0,0,3,39,0
31944,1,4,15,2,4,7,1,4,0,0,0,2,26,0
31945,3,4,9,3,0,1,1,4,1,0,0,1,0,0
31946,2,4,6,1,2,5,0,2,1,0,0,3,39,0
31947,3,4,12,3,2,10,0,4,1,0,0,4,39,1
31948,5,4,15,2,0,12,1,4,0,0,0,3,39,0
31949,1,4,7,2,4,12,3,4,0,0,0,3,29,0
31950,3,1,9,3,2,10,0,4,1,0,0,4,39,0
31951,2,4,9,3,2,4,0,4,1,0,0,3,39,1
31952,2,6,1,1,2,14,0,4,1,0,0,3,39,0
31953,4,4,11,2,2,4,0,4,1,0,0,4,39,0
31954,2,4,9,3,2,4,5,4,0,0,1,3,39,1
31955,2,4,0,1,4,8,4,2,0,0,0,3,23,0
31956,3,2,8,2,0,4,1,4,0,0,0,3,39,0
31957,1,4,1,1,4,1,2,4,0,0,0,3,39,0
31958,1,4,11,2,2,8,5,4,0,0,0,2,39,0
31959,3,4,11,2,0,5,1,4,1,0,1,4,39,1
31960,0,4,11,2,4,4,3,4,0,0,0,3,39,0
31961,2,5,7,2,2,10,0,4,1,0,0,6,39,0
31962,2,4,2,1,0,4,1,4,1,0,0,3,39,0
31963,1,4,11,2,4,7,3,2,1,0,0,3,39,0
31964,2,4,11,2,2,3,0,4,1,0,0,4,39,0
31965,1,4,11,2,4,7,4,2,0,0,0,3,39,0
31966,2,4,11,2,0,8,4,2,0,0,0,2,39,0
31967,4,7,10,3,2,10,0,4,1,0,0,4,39,1
31968,3,4,15,2,0,1,3,4,1,1,0,3,39,1
31969,3,2,11,2,2,11,0,4,1,0,0,4,39,1
31970,1,4,11,2,4,8,2,2,0,0,0,5,39,0
31971,3,4,9,3,2,5,0,4,1,0,0,6,39,0
31972,2,6,12,3,4,4,1,4,1,0,0,5,39,0
31973,3,5,14,3,2,4,0,4,1,1,0,3,39,1
31974,1,4,15,2,4,12,1,2,0,0,0,1,39,0
31975,3,4,9,3,2,12,0,4,1,0,0,3,39,0
31976,1,4,15,2,4,10,3,4,1,0,0,3,39,0
31977,2,4,15,2,4,4,1,4,1,0,0,4,39,0
31978,2,4,8,2,2,3,0,4,1,1,0,3,39,1
31979,3,4,11,2,2,3,0,4,1,0,0,5,39,1
31980,2,4,11,2,2,14,3,4,1,0,0,3,39,0
31981,0,4,15,2,4,8,1,4,0,0,0,3,39,0
31982,1,4,11,2,4,8,3,4,1,0,0,3,39,0
31983,1,2,9,3,2,10,0,4,1,0,0,3,39,0
31984,2,4,15,2,2,4,0,4,1,0,0,3,39,0
31985,3,4,15,2,4,1,1,4,0,0,0,3,26,0
31986,3,6,9,3,0,4,1,3,1,0,0,2,20,0
31987,3,4,8,2,2,10,0,4,1,0,0,3,39,1
31988,1,4,15,2,4,4,1,4,1,0,0,3,39,0
31989,1,4,15,2,2,1,0,4,1,0,0,3,39,0
31990,1,1,15,2,4,1,3,2,1,0,0,1,39,0
31991,3,7,14,3,2,4,0,4,1,1,0,3,39,1
31992,3,5,15,2,0,5,1,4,1,0,0,4,39,0
31993,3,4,11,2,2,7,0,4,1,0,0,5,39,1
31994,0,4,15,2,4,8,3,4,1,0,0,1,39,0
31995,2,4,1,1,2,7,0,4,1,0,0,3,39,0
31996,1,5,15,2,2,3,0,2,1,0,0,6,39,0
31997,2,6,7,2,2,5,0,4,1,0,0,4,39,1
31998,4,0,15,2,2,0,0,4,1,0,0,1,39,1
31999,4,0,2,1,2,0,5,2,0,0,0,3,39,1
32000,1,4,15,2,4,12,3,4,0,0,0,1,39,0
32001,1,4,15,2,0,8,3,2,1,0,0,3,39,0
32002,4,2,12,3,2,10,0,4,1,0,0,7,39,1
32003,2,4,7,2,2,7,0,4,1,0,0,6,39,0
32004,5,5,9,3,2,4,0,4,1,0,0,2,39,0
32005,3,4,15,2,0,12,1,4,1,0,0,4,39,1
32006,2,4,11,2,2,7,0,4,1,0,1,3,39,1
32007,1,4,11,2,2,3,0,4,1,0,0,4,39,0
32008,4,4,11,2,0,1,4,4,0,0,1,3,39,0
32009,4,0,3,0,3,0,4,0,1,0,0,3,39,0
32010,3,4,12,3,2,10,0,4,1,0,0,5,39,0
32011,2,4,11,2,2,7,0,4,1,0,0,3,39,0
32012,1,4,11,2,2,12,0,4,1,0,0,3,39,0
32013,2,1,12,3,2,4,0,4,1,1,0,5,39,1
32014,5,4,11,2,2,3,0,4,1,0,1,1,39,0
32015,1,4,9,3,4,10,3,4,0,0,0,3,39,0
32016,3,4,9,3,4,8,1,4,1,0,0,3,39,0
32017,5,0,11,2,2,0,0,4,1,0,0,3,39,1
32018,3,4,12,3,0,10,1,4,0,0,0,3,39,0
32019,0,4,1,1,4,1,3,4,0,0,0,0,39,0
32020,1,4,9,3,4,12,1,4,1,0,0,4,39,0
32021,1,4,15,2,4,12,3,4,0,0,1,2,39,0
32022,3,4,7,2,2,14,0,3,1,0,0,3,39,0
32023,2,4,11,2,0,12,4,4,0,0,0,3,39,0
32024,4,4,2,1,0,5,3,4,1,0,0,3,39,0
32025,4,4,11,2,2,12,0,4,1,0,0,3,39,1
32026,3,4,15,2,2,3,0,4,1,0,0,3,39,1
32027,1,4,11,2,4,8,4,4,1,0,0,2,39,0
32028,3,2,12,3,0,10,1,4,0,1,0,5,39,1
32029,3,2,9,3,2,10,0,4,1,0,0,3,39,1
32030,2,2,12,3,2,10,0,4,1,0,0,4,39,1
32031,0,4,15,2,4,8,1,4,0,0,0,2,39,0
32032,2,4,5,0,2,13,0,4,1,0,0,3,26,0
32033,2,7,9,3,2,4,5,4,0,0,0,1,39,0
32034,5,4,11,2,2,12,0,4,1,0,0,3,39,0
32035,4,4,5,0,2,12,0,4,1,0,0,4,39,0
32036,2,4,13,0,2,8,0,4,1,0,1,3,26,0
32037,0,4,1,1,4,3,3,4,1,0,0,0,39,0
32038,3,6,9,3,2,12,0,4,1,1,0,5,39,0
32039,4,4,9,3,2,10,0,4,1,0,0,3,39,1
32040,1,0,11,2,4,0,3,4,1,0,0,3,39,0
32041,3,5,9,3,2,3,0,2,1,0,0,5,39,0
32042,1,2,11,2,5,14,3,4,1,0,0,4,39,0
32043,2,4,8,2,4,13,4,4,0,0,0,5,39,0
32044,4,1,9,3,0,1,1,4,1,0,0,3,39,0
32045,3,4,3,0,2,8,5,1,0,0,0,3,40,0
32046,0,4,15,2,4,12,4,2,0,0,0,2,39,0
32047,2,4,9,3,2,4,0,4,1,0,0,5,39,1
32048,4,4,15,2,5,1,2,4,1,1,0,3,39,0
